VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018-01-01 00:58:28,2018-01-01 01:37:21,1,7.55,1,N,45,166,1,30.5,0.5,0.5,0,0,0.3,31.8
1,2018-01-01 00:34:11,2018-01-01 00:44:37,1,1.60,1,N,209,144,1,9,0.5,0.5,1.55,0,0.3,11.85
1,2018-01-01 00:49:30,2018-01-01 01:02:06,1,1.60,1,N,114,158,1,10,0.5,0.5,2.25,0,0.3,13.55
2,2018-01-01 00:05:46,2018-01-01 00:28:59,1,6.62,1,N,256,262,1,24,0.5,0.5,3.5,0,0.3,28.8
2,2018-01-01 00:37:52,2018-01-01 00:49:09,1,1.50,1,N,237,143,2,9,0.5,0.5,0,0,0.3,10.3
2,2018-01-01 00:54:35,2018-01-01 01:00:44,1,1.04,1,N,142,50,2,6,0.5,0.5,0,0,0.3,7.3
2,2017-12-31 23:29:55,2017-12-31 23:34:03,1,1.29,1,N,138,138,2,6,0.5,0.5,0,0,0.3,7.3
2,2017-12-31 23:58:35,2018-01-01 00:08:31,1,1.92,1,N,148,87,2,9,0.5,0.5,0,0,0.3,10.3
2,2018-01-01 00:15:07,2018-01-01 00:27:10,1,1.97,1,N,45,249,1,10,0.5,0.5,2.82,0,0.3,14.12
2,2018-01-01 00:09:55,2018-01-01 00:47:32,1,4.70,1,N,113,142,1,24,0.5,0.5,5.06,0,0.3,30.36
2,2018-01-01 00:30:26,2018-01-01 01:01:43,6,6.42,1,N,238,113,1,24.5,0.5,0.5,5,0,0.3,30.8
1,2018-01-01 00:55:07,2018-01-01 01:04:01,3,1.50,1,N,230,246,2,8,0.5,0.5,0,0,0.3,9.3
2,2018-01-01 00:28:45,2018-01-01 00:36:18,1,.89,1,N,162,162,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018-01-01 00:25:38,2018-01-01 00:35:10,2,.62,1,N,50,48,1,7,0.5,0.5,0,0,0.3,8.3
2,2018-01-01 00:48:45,2018-01-01 00:58:56,2,.74,1,N,48,50,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2018-01-01 00:30:16,2018-01-01 00:58:14,1,4.20,1,N,246,237,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2018-01-01 00:27:22,2018-01-01 00:59:25,1,4.84,1,N,68,263,1,22,0.5,0.5,1,0,0.3,24.3
2,2018-01-01 00:04:42,2018-01-01 00:22:35,1,4.54,1,N,229,193,2,16,0.5,0.5,0,0,0.3,17.3
2,2018-01-01 00:42:10,2018-01-01 00:45:10,1,.62,1,N,140,140,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:49:02,2018-01-01 00:52:52,1,.39,1,N,141,141,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:53:10,2018-01-01 00:55:42,1,.64,1,N,141,236,2,4,0.5,0.5,0,0,0.3,5.3
1,2018-01-01 00:40:17,2018-01-01 01:07:33,1,4.60,1,N,48,144,1,20,0.5,0.5,10,0,0.3,31.3
2,2018-01-01 00:16:19,2018-01-01 00:29:01,2,1.44,1,N,50,186,2,10,0.5,0.5,0,0,0.3,11.3
2,2018-01-01 00:32:30,2018-01-01 00:36:55,1,.96,1,N,189,61,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2018-01-01 00:31:27,2018-01-01 00:49:37,4,9.40,1,N,264,264,1,27,0.5,0.5,8.45,0,0.3,36.75
1,2018-01-01 00:52:12,2018-01-01 01:28:10,2,6.70,1,N,264,264,1,27,0.5,0.5,8.45,0,0.3,36.75
2,2018-01-01 00:18:21,2018-01-01 00:21:39,1,.42,1,N,263,262,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:26:15,2018-01-01 00:49:33,1,10.59,1,N,262,200,1,31,0.5,0.5,10.48,2.64,0.3,45.42
2,2018-01-01 00:36:12,2018-01-01 00:51:50,1,2.66,1,N,107,141,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2018-01-01 00:55:50,2018-01-01 01:02:17,1,1.46,1,N,140,236,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2018-01-01 00:10:00,2018-01-01 00:22:23,1,.89,1,N,161,233,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:53:04,2018-01-01 01:00:46,1,.98,1,N,162,229,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018-01-01 00:09:20,2018-01-01 00:33:41,1,2.20,1,N,229,68,1,15.5,0.5,0.5,3.35,0,0.3,20.15
1,2018-01-01 00:37:03,2018-01-01 00:47:59,1,1.20,1,N,68,113,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-01-01 00:51:31,2018-01-01 01:38:31,1,12.40,1,N,249,94,2,42.5,0.5,0.5,0,0,0.3,43.8
1,2018-01-01 00:19:33,2018-01-01 00:37:29,1,3.00,1,N,143,170,2,14,0.5,0.5,0,0,0.3,15.3
1,2018-01-01 00:52:00,2018-01-01 01:02:23,1,1.40,1,N,170,237,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2018-01-01 00:17:58,2018-01-01 00:25:15,1,1.29,1,N,107,114,1,7,0.5,0.5,2.49,0,0.3,10.79
2,2018-01-01 00:32:27,2018-01-01 00:59:15,1,5.15,1,N,113,79,1,21.5,0.5,0.5,4.56,0,0.3,27.36
2,2018-01-01 00:09:42,2018-01-01 00:16:24,1,.72,1,N,114,158,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:17:51,2018-01-01 00:21:56,1,.69,1,N,158,249,1,5,0.5,0.5,2,0,0.3,8.3
2,2018-01-01 00:25:16,2018-01-01 00:45:37,1,5.15,1,N,90,151,1,19,0.5,0.5,6.09,0,0.3,26.39
2,2018-01-01 00:47:14,2018-01-01 00:49:33,1,.40,1,N,24,166,1,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:53:02,2018-01-01 01:09:19,1,5.35,1,N,166,243,1,18,0.5,0.5,2,0,0.3,21.3
1,2018-01-01 00:10:20,2018-01-01 00:19:22,2,.70,1,N,170,170,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2018-01-01 00:42:40,2018-01-01 01:04:49,1,2.10,1,N,170,79,1,14,0.5,0.5,3.05,0,0.3,18.35
2,2018-01-01 00:09:38,2018-01-01 00:27:30,1,3.49,1,N,107,65,1,15,0.5,0.5,1.1,0,0.3,17.4
2,2018-01-01 00:33:51,2018-01-01 00:39:42,1,1.22,1,N,65,181,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2018-01-01 00:57:15,2018-01-01 01:01:00,1,.24,1,N,79,114,2,4,0.5,0.5,0,0,0.3,5.3
1,2018-01-01 00:46:11,2018-01-01 00:57:15,3,3.90,1,N,231,112,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,2018-01-01 00:22:14,2018-01-01 00:25:08,1,.10,1,N,50,50,3,3.5,0.5,0.5,0,0,0.3,4.8
1,2018-01-01 00:35:51,2018-01-01 00:35:54,1,.10,1,N,265,265,3,2.5,0.5,0.5,0,0,0.3,3.8
1,2018-01-01 00:36:24,2018-01-01 00:37:08,3,.10,5,N,265,265,1,60,0,0,0,0,0.3,60.3
1,2018-01-01 00:55:12,2018-01-01 01:28:12,1,4.40,1,N,246,261,2,22,0.5,0.5,0,0,0.3,23.3
2,2018-01-01 00:43:11,2018-01-01 00:49:19,1,.83,1,N,237,162,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:09:47,2018-01-01 00:13:51,1,1.53,1,N,137,140,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018-01-01 00:18:24,2018-01-01 00:23:25,1,1.14,1,N,262,237,1,6,0.5,0.5,2.19,0,0.3,9.49
2,2018-01-01 00:27:47,2018-01-01 00:33:17,1,.77,1,N,263,263,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-01 00:39:10,2018-01-01 01:15:12,1,8.10,1,N,237,56,1,29.5,0.5,0.5,0,0,0.3,30.8
1,2018-01-01 00:19:50,2018-01-01 00:42:34,1,5.30,1,N,50,87,1,20,0.5,0.5,4.25,0,0.3,25.55
1,2018-01-01 00:43:22,2018-01-01 00:58:00,1,5.40,1,N,87,229,1,17.5,0.5,0.5,3.75,0,0.3,22.55
1,2018-01-01 00:25:38,2018-01-01 00:29:12,2,1.20,1,N,75,74,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018-01-01 00:34:13,2018-01-01 00:51:56,2,7.00,1,N,263,223,2,21.5,0.5,0.5,0,5.76,0.3,28.56
1,2018-01-01 00:10:30,2018-01-01 00:13:05,1,.20,1,N,87,87,3,3.5,0.5,0.5,0,0,0.3,4.8
1,2018-01-01 00:20:17,2018-01-01 00:35:36,1,5.50,1,N,87,229,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,2018-01-01 00:45:18,2018-01-01 01:02:21,1,2.30,1,N,229,142,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2018-01-01 00:16:08,2018-01-01 00:35:03,1,2.80,1,N,264,48,1,14,0.5,0.5,2.7,0,0.3,18
1,2018-01-01 00:37:03,2018-01-01 01:07:35,1,7.00,1,N,48,129,1,26,0.5,0.5,5.45,0,0.3,32.75
1,2018-01-01 00:04:05,2018-01-01 00:25:23,1,14.80,1,N,132,179,1,40.5,0.5,0.5,12.5,0,0.3,54.3
2,2018-01-01 00:26:13,2018-01-01 00:31:47,1,1.21,1,N,141,262,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018-01-01 00:35:12,2018-01-01 00:38:15,1,.77,1,N,262,140,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2018-01-01 00:41:24,2018-01-01 00:47:02,1,1.57,1,N,141,75,2,7,0.5,0.5,0,0,0.3,8.3
2,2018-01-01 00:48:18,2018-01-01 01:05:54,1,4.65,1,N,75,147,2,16.5,0.5,0.5,0,0,0.3,17.8
1,2018-01-01 00:11:33,2018-01-01 00:20:04,1,.50,1,N,170,164,2,7,0.5,0.5,0,0,0.3,8.3
1,2018-01-01 00:27:56,2018-01-01 00:43:04,2,3.00,1,N,234,13,1,12.5,0.5,0.5,3.45,0,0.3,17.25
1,2018-01-01 00:50:39,2018-01-01 01:14:43,2,4.50,1,N,211,141,1,18.5,0.5,0.5,3.95,0,0.3,23.75
2,2018-01-01 00:34:09,2018-01-01 00:36:29,1,.59,1,N,236,236,1,4,0.5,0.5,1.59,0,0.3,6.89
1,2018-01-01 00:11:49,2018-01-01 00:20:47,1,1.70,1,N,236,140,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-01-01 00:28:45,2018-01-01 00:35:34,1,1.90,1,N,43,75,1,8,0.5,0.5,1,0,0.3,10.3
1,2018-01-01 00:45:50,2018-01-01 00:49:46,1,1.00,1,N,237,239,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2018-01-01 00:55:21,2018-01-01 01:13:55,1,1.90,1,N,142,68,1,12.5,0.5,0.5,1,0,0.3,14.8
1,2018-01-01 00:29:29,2018-01-01 01:05:32,2,8.60,1,N,65,238,1,31,0.5,0.5,6.45,0,0.3,38.75
1,2018-01-01 00:09:10,2018-01-01 00:20:11,1,1.50,1,N,161,137,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-01-01 00:26:33,2018-01-01 00:42:10,1,.80,1,N,170,186,2,10,0.5,0.5,0,0,0.3,11.3
1,2018-01-01 00:47:06,2018-01-01 01:08:32,1,3.40,1,N,90,141,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2018-01-01 00:44:02,2018-01-01 01:02:24,1,1.70,1,N,264,264,1,12,0.5,0.5,2.65,0,0.3,15.95
2,2018-01-01 00:14:24,2018-01-01 00:17:34,1,.57,1,N,4,79,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:18:43,2018-01-01 00:33:13,2,2.21,1,N,79,249,1,11.5,0.5,0.5,3.84,0,0.3,16.64
2,2018-01-01 00:35:32,2018-01-01 00:53:24,2,1.35,1,N,249,234,2,12,0.5,0.5,0,0,0.3,13.3
2,2018-01-01 00:03:25,2018-01-01 00:26:13,1,12.90,1,N,125,42,1,36.5,0.5,0.5,7.56,0,0.3,45.36
2,2018-01-01 00:29:25,2018-01-01 00:33:24,1,.65,1,N,42,74,1,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:43:04,2018-01-01 01:04:27,1,7.55,1,N,43,232,1,25,0.5,0.5,5.26,0,0.3,31.56
2,2018-01-01 00:13:12,2018-01-01 00:39:56,6,2.13,1,N,68,170,1,16.5,0.5,0.5,3,0,0.3,20.8
2,2018-01-01 00:54:26,2018-01-01 01:03:38,6,.77,1,N,234,186,2,7,0.5,0.5,0,0,0.3,8.3
2,2018-01-01 00:15:20,2018-01-01 00:17:56,5,.51,1,N,170,233,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:19:52,2018-01-01 00:45:54,5,8.52,1,N,233,181,1,27.5,0.5,0.5,5.76,0,0.3,34.56
2,2018-01-01 00:49:41,2018-01-01 00:54:31,5,.87,1,N,181,228,1,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-01 00:19:09,2018-01-01 00:24:45,1,.77,1,N,148,114,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2018-01-01 00:26:00,2018-01-01 00:37:08,6,1.31,1,N,114,79,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-01-01 00:12:53,2018-01-01 00:32:07,1,3.00,1,N,161,262,1,14.5,0.5,0.5,3.95,0,0.3,19.75
1,2018-01-01 00:43:36,2018-01-01 00:54:52,1,1.20,1,N,237,237,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2018-01-01 00:58:11,2018-01-01 01:03:35,1,.80,1,N,237,162,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-01 00:36:37,2018-01-01 00:57:48,1,2.57,1,N,249,161,1,14.5,0.5,0.5,0,0,0.3,15.8
1,2018-01-01 00:21:11,2018-01-01 00:22:50,1,.40,1,N,142,143,1,3.5,0.5,0.5,2,0,0.3,6.8
1,2018-01-01 00:26:12,2018-01-01 00:29:51,1,.70,1,N,143,142,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-01-01 00:31:31,2018-01-01 00:40:08,1,2.00,1,N,142,236,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-01-01 00:42:25,2018-01-01 00:45:22,1,.50,1,N,236,263,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2018-01-01 00:46:28,2018-01-01 00:50:17,1,.50,1,N,263,236,1,4.5,0.5,0.5,3,0,0.3,8.8
1,2018-01-01 00:54:45,2018-01-01 00:58:00,1,.80,1,N,237,237,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:24:21,2018-01-01 00:52:39,1,2.84,1,N,142,170,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2018-01-01 00:54:27,2018-01-01 01:22:26,1,8.22,1,N,170,61,1,27.5,0.5,0.5,5.76,0,0.3,34.56
1,2018-01-01 00:19:17,2018-01-01 00:40:37,1,1.80,1,N,43,161,2,14.5,0.5,0.5,0,0,0.3,15.8
1,2018-01-01 00:54:06,2018-01-01 00:58:00,2,1.00,1,N,163,237,1,5,0.5,0.5,0.95,0,0.3,7.25
2,2018-01-01 00:30:33,2018-01-01 00:36:40,1,.56,1,N,234,164,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-01 00:42:32,2018-01-01 01:19:09,1,3.89,1,N,234,170,2,22,0.5,0.5,0,0,0.3,23.3
2,2018-01-01 00:35:19,2018-01-01 00:48:28,2,1.44,1,N,164,229,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-01-01 00:25:32,2018-01-01 00:42:42,1,3.40,1,N,68,143,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2018-01-01 00:45:45,2018-01-01 01:00:23,1,1.80,1,N,142,141,1,11,0.5,0.5,3.65,0,0.3,15.95
2,2018-01-01 00:13:45,2018-01-01 00:19:14,1,.90,1,N,262,236,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2018-01-01 00:28:43,2018-01-01 00:39:34,1,2.34,1,N,262,142,2,10,0.5,0.5,0,0,0.3,11.3
2,2018-01-01 00:43:20,2018-01-01 00:48:56,1,1.46,1,N,143,151,1,7,0.5,0.5,2,0,0.3,10.3
2,2018-01-01 00:51:29,2018-01-01 01:18:57,1,5.93,1,N,238,114,2,23,0.5,0.5,0,0,0.3,24.3
2,2018-01-01 00:18:00,2018-01-01 00:40:38,1,2.61,1,N,100,79,2,15.5,0.5,0.5,0,0,0.3,16.8
2,2018-01-01 00:45:20,2018-01-01 00:53:53,1,2.60,1,N,79,229,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2018-01-01 00:17:59,2018-01-01 00:44:56,1,4.18,1,N,142,113,1,19,0.5,0.5,4.06,0,0.3,24.36
2,2018-01-01 00:47:50,2018-01-01 01:17:06,1,4.67,1,N,113,238,1,20.5,0.5,0.5,5.45,0,0.3,27.25
2,2018-01-01 00:36:35,2018-01-01 00:40:18,1,.47,1,N,107,170,1,4.5,0.5,0.5,5,0,0.3,10.8
2,2018-01-01 00:43:08,2018-01-01 00:55:40,1,2.81,1,N,164,236,1,11,0.5,0.5,3.08,0,0.3,15.38
2,2018-01-01 00:57:22,2018-01-01 01:05:17,1,1.97,1,N,236,41,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-01-01 00:45:59,2018-01-01 01:28:53,4,19.80,1,N,132,133,1,57.5,0.5,0.5,17.6,0,0.3,76.4
1,2018-01-01 00:09:23,2018-01-01 00:31:55,1,13.90,1,N,246,174,2,38.5,0.5,0.5,0,2.64,0.3,42.44
1,2018-01-01 00:57:54,2018-01-01 01:01:01,2,.50,1,N,263,141,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2018-01-01 00:41:31,2018-01-01 00:51:28,1,1.30,1,N,50,142,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2018-01-01 00:53:15,2018-01-01 00:57:59,1,.80,1,N,142,143,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-01-01 00:03:31,2018-01-01 00:25:05,1,9.69,1,N,161,69,2,28.5,0.5,0.5,0,0,0.3,29.8
2,2018-01-01 00:42:36,2018-01-01 00:48:33,1,1.13,1,N,244,152,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018-01-01 00:55:06,2018-01-01 01:15:02,1,5.40,1,N,166,186,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2018-01-01 00:14:39,2018-01-01 00:20:32,1,1.03,1,N,142,239,1,6,0.5,0.5,1.2,0,0.3,8.5
2,2018-01-01 00:21:34,2018-01-01 00:25:01,1,.71,1,N,239,239,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2018-01-01 00:26:54,2018-01-01 00:30:19,1,.75,1,N,142,239,1,4.5,0.5,0.5,0.87,0,0.3,6.67
2,2018-01-01 00:32:20,2018-01-01 00:38:27,1,1.22,1,N,239,236,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018-01-01 00:40:23,2018-01-01 01:02:29,1,12.16,1,N,236,95,2,35,0.5,0.5,0,5.76,0.3,42.06
2,2018-01-01 00:20:44,2018-01-01 00:44:31,2,4.16,1,N,113,50,1,18,0.5,0.5,4.82,0,0.3,24.12
2,2018-01-01 00:46:44,2018-01-01 01:00:53,2,2.37,1,N,50,158,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2018-01-01 00:26:07,2018-01-01 00:34:07,6,1.61,1,N,42,75,1,8,0.5,0.5,0,0,0.3,9.3
2,2018-01-01 00:40:55,2018-01-01 00:49:44,6,2.31,1,N,263,233,1,9,0.5,0.5,2.58,0,0.3,12.88
1,2018-01-01 00:12:30,2018-01-01 00:34:27,1,5.00,1,N,261,48,1,19.5,0.5,0.5,2,0,0.3,22.8
1,2018-01-01 00:42:08,2018-01-01 00:54:59,2,2.20,1,N,143,141,1,11,0.5,0.5,2.45,0,0.3,14.75
2,2018-01-01 00:56:36,2018-01-01 01:04:19,2,2.21,1,N,65,232,2,9,0.5,0.5,0,0,0.3,10.3
2,2018-01-01 00:33:10,2018-01-01 00:52:50,1,3.79,1,N,107,236,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,2018-01-01 00:57:45,2018-01-01 01:24:06,1,6.78,1,N,236,249,1,24,0.5,0.5,5.06,0,0.3,30.36
2,2018-01-01 00:10:55,2018-01-01 00:15:48,6,.63,1,N,170,162,1,5,0.5,0.5,1.58,0,0.3,7.88
2,2018-01-01 00:18:02,2018-01-01 00:32:19,6,2.49,1,N,229,143,2,12,0.5,0.5,0,0,0.3,13.3
2,2018-01-01 00:37:21,2018-01-01 00:57:14,5,3.29,1,N,50,229,1,15,0.5,0.5,3.26,0,0.3,19.56
1,2018-01-01 00:11:17,2018-01-01 00:25:28,1,1.50,1,N,234,234,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2018-01-01 00:41:19,2018-01-01 01:11:20,1,7.00,1,N,249,75,1,26,0.5,0.5,5.45,0,0.3,32.75
2,2018-01-01 00:36:18,2018-01-01 00:44:52,1,1.12,1,N,113,90,1,7,0.5,0.5,2.49,0,0.3,10.79
2,2018-01-01 00:46:13,2018-01-01 00:58:45,1,1.42,1,N,90,107,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-01-01 00:16:19,2018-01-01 00:34:04,1,3.40,1,N,114,33,1,15.5,0,0.5,3.25,0,0.3,19.55
1,2018-01-01 00:49:58,2018-01-01 00:55:42,1,1.20,1,N,65,97,1,6.5,0,0.5,2.15,0,0.3,9.45
2,2018-01-01 00:12:12,2018-01-01 00:36:34,3,10.24,1,N,48,69,2,30.5,0.5,0.5,0,0,0.3,31.8
2,2018-01-01 00:59:04,2018-01-01 01:14:52,2,5.35,1,N,74,213,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2018-01-01 00:27:00,2018-01-01 00:45:44,2,5.85,1,N,232,146,1,20,0.5,0.5,3,0,0.3,24.3
1,2018-01-01 00:03:01,2018-01-01 00:05:10,1,.50,1,N,4,224,2,4,0.5,0.5,0,0,0.3,5.3
1,2018-01-01 00:31:45,2018-01-01 00:45:42,2,.90,1,N,107,79,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2018-01-01 00:55:02,2018-01-01 01:02:13,2,1.00,1,N,79,234,1,6.5,0.5,0.5,0.94,0,0.3,8.74
2,2018-01-01 00:04:23,2018-01-01 00:10:58,5,.94,1,N,148,148,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018-01-01 00:12:13,2018-01-01 00:43:08,5,5.76,1,N,148,142,1,22.5,0.5,0.5,4.76,0,0.3,28.56
2,2018-01-01 00:46:03,2018-01-01 01:08:43,5,5.57,1,N,142,202,1,19.5,0.5,0.5,4.16,0,0.3,24.96
2,2018-01-01 00:24:08,2018-01-01 00:34:22,1,2.13,1,N,142,233,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2018-01-01 00:44:33,2018-01-01 00:59:55,1,2.41,1,N,237,107,1,11.5,0.5,0.5,1.28,0,0.3,14.08
1,2018-01-01 00:12:26,2018-01-01 00:25:32,1,1.60,1,N,148,224,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-01-01 00:28:29,2018-01-01 00:48:40,1,2.60,1,N,79,79,1,14,0.5,0.5,0,0,0.3,15.3
1,2018-01-01 00:51:29,2018-01-01 00:55:28,1,.70,1,N,79,224,1,4.5,0.5,0.5,1.15,0,0.3,6.95
2,2018-01-01 00:13:51,2018-01-01 00:19:51,1,.74,1,N,79,114,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018-01-01 00:21:37,2018-01-01 00:40:02,2,2.62,1,N,114,233,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2018-01-01 00:41:46,2018-01-01 00:50:05,2,1.22,1,N,233,137,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2018-01-01 00:58:33,2018-01-01 01:26:09,2,3.60,1,N,48,113,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,2018-01-01 00:21:56,2018-01-01 00:25:45,1,.30,1,Y,148,79,3,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-01-01 00:28:22,2018-01-01 00:33:01,1,.90,1,N,79,107,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018-01-01 00:34:23,2018-01-01 00:38:15,1,1.40,1,N,107,233,1,6,0.5,0.5,2,0,0.3,9.3
1,2018-01-01 00:44:00,2018-01-01 01:06:52,1,12.00,1,N,233,14,1,34,0.5,0.5,10.55,0,0.3,45.85
2,2018-01-01 00:11:00,2018-01-01 00:17:19,1,1.45,1,N,239,151,1,7.5,0.5,0.5,0,0,0.3,8.8
2,2018-01-01 00:22:57,2018-01-01 00:27:03,1,1.33,1,N,238,166,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:32:43,2018-01-01 00:35:08,1,.46,1,N,151,238,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:41:08,2018-01-01 00:46:20,1,1.60,1,N,239,24,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018-01-01 00:48:16,2018-01-01 00:51:01,1,.34,1,N,166,166,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:53:27,2018-01-01 00:56:27,1,.55,1,N,166,24,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:58:40,2018-01-01 01:11:16,1,2.11,1,N,151,143,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2018-01-01 00:23:21,2018-01-01 00:44:47,2,4.40,1,N,48,231,1,18,0.5,0.5,0.08,0,0.3,19.38
1,2018-01-01 00:52:37,2018-01-01 01:19:07,3,4.00,1,N,158,161,2,19,0.5,0.5,0,0,0.3,20.3
2,2018-01-01 00:06:12,2018-01-01 00:09:42,2,.26,1,N,186,186,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:13:14,2018-01-01 00:18:16,3,1.18,1,N,186,68,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:25:43,2018-01-01 00:53:15,2,6.01,1,N,68,4,1,23,0.5,0.5,4.86,0,0.3,29.16
2,2018-01-01 00:57:06,2018-01-01 01:13:24,1,1.95,1,N,4,164,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2018-01-01 00:24:15,2018-01-01 00:35:46,1,1.90,1,N,264,264,1,9.5,0.5,0.5,2.7,0,0.3,13.5
1,2018-01-01 00:39:34,2018-01-01 00:43:19,1,.70,1,N,264,264,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-01-01 00:51:52,2018-01-01 00:57:19,1,.90,1,N,264,264,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2018-01-01 00:58:56,2018-01-01 01:12:20,1,2.90,1,N,264,264,2,12,0.5,0.5,0,0,0.3,13.3
1,2018-01-01 00:35:11,2018-01-01 00:39:59,1,.20,1,N,186,186,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-01-01 00:41:17,2018-01-01 00:50:18,1,.80,1,N,186,170,1,7,0.5,0.5,1,0,0.3,9.3
1,2018-01-01 00:58:07,2018-01-01 01:10:25,1,.60,1,N,164,186,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2018-01-01 00:07:27,2018-01-01 00:11:35,1,.60,1,N,143,239,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-01-01 00:16:59,2018-01-01 00:21:37,2,1.00,1,N,239,238,2,6,0.5,0.5,0,0,0.3,7.3
1,2018-01-01 00:30:30,2018-01-01 00:50:02,2,3.00,1,N,142,164,2,14.5,0.5,0.5,0,0,0.3,15.8
